species,phenotype_id,name,doi,study,scoring,source,type,growth_conditions,integration_date,number_replicates,to_term,to_name,to_definition,to_comment,to_source_acronym,to_source_name,to_source_url,eo_term,eo_name,eo_definition,eo_comment,eo_source_acronym,eo_source_name,eo_source_url,uo_term,uo_name,uo_definition,uo_comment,uo_source_acronym,uo_source_name,uo_source_url,num_values
Arabidopsis thaliana (NCBI: 3702),727,RGR P Fe norm,10.21958/phenotype:727,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings between day 4 and 6 on MS plates. This phenotype is the normalized root growth rates (compared to growth on MS) for seedlings growing under -P and -Fe.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.623000Z,0,TO:0000516,relative root length,"""The relative length of the root determined after a given treatment as compared to the one determined under normal conditions."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),728,deltaRGR P Fe norm on Fe norm,10.21958/phenotype:728,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings. This phenotype is the differences of the normalized root growth rates for seedlings growing under -P and -Fe compared to seedlings only growing under -Fe,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.623000Z,0,TO:0000516,relative root length,"""The relative length of the root determined after a given treatment as compared to the one determined under normal conditions."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),729,deltaRGR P Zn norm on Zn norm,10.21958/phenotype:729,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings. This phenotype is the differences of the normalized root growth rates for seedlings growing under -P and -Zn compared to seedlings only growing under -Zn,,,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.624000Z,0,TO:0000516,relative root length,"""The relative length of the root determined after a given treatment as compared to the one determined under normal conditions."" [GR:pj]",,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),730,MS-mean Total length day003,10.21958/phenotype:730,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.624000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),731,MS-mean Total length day004,10.21958/phenotype:731,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.625000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),732,MS-mean Total length day005,10.21958/phenotype:732,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.625000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),733,F-mean Total length day003,10.21958/phenotype:733,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.626000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),734,F-mean Total length day004,10.21958/phenotype:734,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.627000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),735,F-mean Total length day005,10.21958/phenotype:735,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.627000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),736,P-mean Total length day003,10.21958/phenotype:736,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.628000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),737,P-mean Total length day004,10.21958/phenotype:737,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.628000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),738,P-mean Total length day005,10.21958/phenotype:738,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.629000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),739,PF-mean Total length day003,10.21958/phenotype:739,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.629000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),740,PF-mean Total length day004,10.21958/phenotype:740,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.630000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),741,PF-mean Total length day005,10.21958/phenotype:741,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.630000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),742,PZ-mean Total length day003,10.21958/phenotype:742,Root growth rates under nutrient deficiency,individual root growth was measured as the mean of 3 Arabidopsis seedlings.,,0,"Seedlings were grown on MS plates at 22°C in a growth chamber with long day conditions (16h light, 8h dark)",2019-07-16T09:11:48.631000Z,0,TO:0000227,root length,"""A root morphology trait (TO:0000043) which is the length of one or more roots (PO:0009005)."" [GR:jcl\nGR\:pj, TO:austin_meier\nTO\:cooperl]",refer to PATO:0000122- A 1-D extent quality which is equal to the distance between two points.,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007147,plant growth medium,"""An abiotic plant treatment (EO:0007191) involving the use of a solid or liquid substrate for growing plants or tissue-cultured plant samples."" [GR:pj, PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000241,micron pixel,"""A spatial resolution unit which is equal to a pixel size of one micrometer."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
